Words,Count,Adjusted_Freq,Valence,Subjectivity
resign,1,0.000477662,0,0
drums,1,0.000477662,0,0
Berkley,1,0.000477662,0,0
PeriodAge,1,0.000477662,0,0
regulations,1,0.000477662,0,0
preoccupied,1,0.000477662,0,0
checkup,1,0.000477662,0,0
1735,1,0.000477662,0,0
deadlines,1,0.000477662,0,0
redbull,1,0.000477662,0,0
combined,1,0.000477662,0,0
unsettled,1,0.000477662,0,0
19950727,1,0.000477662,0,0
stressors,1,0.000477662,0,0
motherly,1,0.000477662,0,0
hurricanes,1,0.000477662,0,0
movein,1,0.000477662,0,0
athome,1,0.000477662,0,0
Welding,1,0.000477662,0,0
suitcase,1,0.000477662,0,0
affection,1,0.000477662,0,0
4080mg,1,0.000477662,0,0
film,1,0.000477662,0,0
motorized,1,0.000477662,0,0
depth,1,0.000477662,0,0
narcotics,1,0.000477662,0,0
Rehabilitation,1,0.000477662,0,0
Major,1,0.000477662,0.0625,0.5
consternation,1,0.000477662,0,0
casts,1,0.000477662,0,0
resale,1,0.000477662,0,0
mushroomsused,1,0.000477662,0,0
wherever,1,0.000477662,0,0
Welbutrin,1,0.000477662,0,0
worms,1,0.000477662,0,0
cooperative,1,0.000477662,0,0
Flagstaff,1,0.000477662,0,0
Physician,1,0.000477662,0,0
carefree,1,0.000477662,0,0
difference,1,0.000477662,0,0
washer,1,0.000477662,0,0
11032015,1,0.000477662,0,0
Beaumont,1,0.000477662,0,0
20th,1,0.000477662,0,0
15,1,0.000477662,0,0
daydepending,1,0.000477662,0,0
portable,1,0.000477662,0,0
eloped,1,0.000477662,0,0
strung,1,0.000477662,0,0
2540,1,0.000477662,0,0
usig,1,0.000477662,0,0
Lunesta,1,0.000477662,0,0
5000,1,0.000477662,0,0
malaria,1,0.000477662,0,0
ranged,1,0.000477662,0,0
Patti,1,0.000477662,0,0
AFB,1,0.000477662,0,0
fantasies,1,0.000477662,0,0
speeches,1,0.000477662,0,0
airport,1,0.000477662,0,0
burners,1,0.000477662,0,0
Wynter,1,0.000477662,0,0
rollover,1,0.000477662,0,0
Frito,1,0.000477662,0,0
Tutored,1,0.000477662,0,0
wiped,1,0.000477662,0,0
cultivation,1,0.000477662,0,0
wiper,1,0.000477662,0,0
Instruction,1,0.000477662,0,0
admissions,1,0.000477662,0,0
percoset,1,0.000477662,0,0
strain,1,0.000477662,0,0
selfowned,1,0.000477662,0,0
specializes,1,0.000477662,0,0
abandon,1,0.000477662,0,0
Maids,1,0.000477662,0,0
attain,1,0.000477662,0,0
reliving,1,0.000477662,0,0
opana,1,0.000477662,0,0
obnoxious,1,0.000477662,0,0
8xyear,1,0.000477662,0,0
Mounds,1,0.000477662,0,0
pressing,1,0.000477662,0,0
Don,1,0.000477662,0,0
Taco,1,0.000477662,0,0
questioning,1,0.000477662,0,0
faculty,1,0.000477662,0,0
Crankcrystal,1,0.000477662,0,0
fondest,1,0.000477662,0,0
facebook,1,0.000477662,0,0
mollies,1,0.000477662,0,0
Forced,1,0.000477662,-0.3,0.2
punchingkicking,1,0.000477662,0,0
upbreak,1,0.000477662,0,0
golfing,1,0.000477662,0,0
energies,1,0.000477662,0,0
psychomotor,1,0.000477662,0,0
detected,1,0.000477662,0,0
hurting,1,0.000477662,0,0
liquoravg,1,0.000477662,0,0
Bag,1,0.000477662,0,0
oxford,1,0.000477662,0,0
detach,1,0.000477662,0,0
stepped,1,0.000477662,0,0
ollege,1,0.000477662,0,0
Lack,1,0.000477662,0,0
ashes,1,0.000477662,0,0
repeating,1,0.000477662,0,0
harboring,1,0.000477662,0,0
ports,1,0.000477662,0,0
Riverfield,1,0.000477662,0,0
engaging,1,0.000477662,0.4,0.7
deals,1,0.000477662,0,0
flower,1,0.000477662,0,0
Cook,1,0.000477662,0,0
E4,1,0.000477662,0,0
E7,1,0.000477662,0,0
E6,1,0.000477662,0,0
E2,1,0.000477662,0,0
Camerons,1,0.000477662,0,0
Alecia,1,0.000477662,0,0
3xyear,1,0.000477662,0,0
31917,1,0.000477662,0,0
backed,1,0.000477662,0,0
14years,1,0.000477662,0,0
inhalant,1,0.000477662,0,0
onsite,1,0.000477662,0,0
benefits,1,0.000477662,0,0
diversion,1,0.000477662,0,0
Helped,1,0.000477662,0,0
conducted,1,0.000477662,0,0
wither,1,0.000477662,0,0
34nights,1,0.000477662,0,0
Morgans,1,0.000477662,0,0
Syndrome,1,0.000477662,0,0
mistakenly,1,0.000477662,0,0
instances,1,0.000477662,0,0
Goes,1,0.000477662,0,0
razor,1,0.000477662,0,0
bloodied,1,0.000477662,0,0
Jobs,1,0.000477662,0,0
suitor,1,0.000477662,0,0
assumption,1,0.000477662,0,0
lease,1,0.000477662,0,0
needle,1,0.000477662,0,0
2XMonth,1,0.000477662,0,0
dentist,1,0.000477662,0,0
XR,1,0.000477662,0,0
XW,1,0.000477662,0,0
600mg,1,0.000477662,0,0
reenlist,1,0.000477662,0,0
recording,1,0.000477662,0,0
2023,1,0.000477662,0,0
Concentration,1,0.000477662,0,0
Tabernacle,1,0.000477662,0,0
Waterville,1,0.000477662,0,0
reunion,1,0.000477662,0,0
Pageant,1,0.000477662,0,0
meltdown,1,0.000477662,0,0
aged,1,0.000477662,-0.1,0.4
Administrative,1,0.000477662,0,0
Brionne,1,0.000477662,0,0
winnings,1,0.000477662,0,0
Bluffs,1,0.000477662,0,0
Opanas,1,0.000477662,0,0
Kid,1,0.000477662,0,0
eggs,1,0.000477662,0,0
breadwinner,1,0.000477662,0,0
mediation,1,0.000477662,0,0
dodging,1,0.000477662,0,0
disturbances,1,0.000477662,0,0
Sustenance,1,0.000477662,0,0
minimizing,1,0.000477662,0,0
Hill,1,0.000477662,0,0
Souix,1,0.000477662,0,0
gangs,1,0.000477662,0,0
13Had,1,0.000477662,0,0
abusivedysfunctional,1,0.000477662,0,0
bakery,1,0.000477662,0,0
cysts,1,0.000477662,0,0
1312,1,0.000477662,0,0
Thanksgiving,1,0.000477662,0,0
1319,1,0.000477662,0,0
Familys,1,0.000477662,0,0
dadabusive,1,0.000477662,0,0
pellet,1,0.000477662,0,0
tournaments,1,0.000477662,0,0
motorcycles,1,0.000477662,0,0
transitional,1,0.000477662,0,0
doubled,1,0.000477662,0,0
8142001,1,0.000477662,0,0
3940,1,0.000477662,0,0
Knoxville,1,0.000477662,0,0
3944,1,0.000477662,0,0
3945,1,0.000477662,0,0
overeat,1,0.000477662,0,0
feared,1,0.000477662,0,0
repairs,1,0.000477662,0,0
expert,1,0.000477662,0,0
See,1,0.000477662,0,0
distraught,1,0.000477662,-0.6,1
Postal,1,0.000477662,0,0
transfered,1,0.000477662,0,0
King,1,0.000477662,0,0
cues,1,0.000477662,0,0
DDS,1,0.000477662,0,0
commercial,1,0.000477662,0,0
aircraft,1,0.000477662,0,0
trespassed,1,0.000477662,0,0
Thats,1,0.000477662,0,0
rashes,1,0.000477662,0,0
4050,1,0.000477662,0,0
tipping,1,0.000477662,0,0
kitchens,1,0.000477662,0,0
Green,1,0.000477662,-0.2,0.3
Dawson,1,0.000477662,0,0
K12,1,0.000477662,0,0
simple,1,0.000477662,0,0.357142857
smother,1,0.000477662,0,0
Counselors,1,0.000477662,0,0
depressionsloss,1,0.000477662,0,0
create,1,0.000477662,0,0
secret,1,0.000477662,-0.4,0.7
Lubbock,1,0.000477662,0,0
Oppositional,1,0.000477662,0,0
realms,1,0.000477662,0,0
rupture,1,0.000477662,0,0
Studios,1,0.000477662,0,0
8012016,1,0.000477662,0,0
joyful,1,0.000477662,0,0
Ibuprofen,1,0.000477662,0,0
Robins,1,0.000477662,0,0
5052016,1,0.000477662,0,0
itself,1,0.000477662,0,0
Receiving,1,0.000477662,0,0
aches,1,0.000477662,0,0
Returned,1,0.000477662,0,0
640,1,0.000477662,0,0
migraine,1,0.000477662,0,0
butcher,1,0.000477662,0,0
Cojac,1,0.000477662,0,0
organization,1,0.000477662,0,0
keys,1,0.000477662,0,0
assignment,1,0.000477662,0,0
solicited,1,0.000477662,0,0
purpose,1,0.000477662,0,0
Promoted,1,0.000477662,0,0
TulsaBroken,1,0.000477662,0,0
3234,1,0.000477662,0,0
1152016,1,0.000477662,0,0
3239,1,0.000477662,0,0
snow,1,0.000477662,0,0
Aspirin,1,0.000477662,0,0
fentanyl,1,0.000477662,0,0
impoverished,1,0.000477662,0,0
Harley,1,0.000477662,0,0
narcissist,1,0.000477662,0,0
competitively,1,0.000477662,0,0
knock,1,0.000477662,0,0
Tutor,1,0.000477662,0,0
follows,1,0.000477662,0,0
1419,1,0.000477662,0,0
12072015,1,0.000477662,0,0
rheumatoid,1,0.000477662,0,0
BixbyOk,1,0.000477662,0,0
9292016,1,0.000477662,0,0
underdeveloped,1,0.000477662,0,0
ourselves,1,0.000477662,0,0
Woke,1,0.000477662,0,0
scale,1,0.000477662,0,0
jewelry,1,0.000477662,0,0
pet,1,0.000477662,0,0
pep,1,0.000477662,0,0
integration,1,0.000477662,0,0
pen,1,0.000477662,0,0
connecting,1,0.000477662,0,0
healthlife,1,0.000477662,0,0
Lyrica,1,0.000477662,0,0
6month,1,0.000477662,0,0
bingeStarted,1,0.000477662,0,0
fee,1,0.000477662,0,0
Lumpurian,1,0.000477662,0,0
overnights,1,0.000477662,0,0
Moreover,1,0.000477662,0,0
tripping,1,0.000477662,0,0
goods,1,0.000477662,0,0
Dress,1,0.000477662,0,0
repots,1,0.000477662,0,0
piled,1,0.000477662,0,0
Captain,1,0.000477662,0,0
Barn,1,0.000477662,0,0
outsideoutdoor,1,0.000477662,0,0
remembrance,1,0.000477662,0,0
procrastinate,1,0.000477662,0,0
nightVegas,1,0.000477662,0,0
treats,1,0.000477662,0,0
directed,1,0.000477662,0,0
rejection,1,0.000477662,0,0
exploration,1,0.000477662,0,0
recognition,1,0.000477662,0,0
engineering,1,0.000477662,0,0
Linda,1,0.000477662,0,0
curl,1,0.000477662,0,0
cafe,1,0.000477662,0,0
Case,1,0.000477662,0,0
influenceand,1,0.000477662,0,0
HeroinOpana,1,0.000477662,0,0
restoration,1,0.000477662,0,0
downcast,1,0.000477662,0,0
vehicles,1,0.000477662,0,0
strep,1,0.000477662,0,0
Someone,1,0.000477662,0,0
pkt,1,0.000477662,0,0
intensive,1,0.000477662,0,0
mowed,1,0.000477662,0,0
bottomed,1,0.000477662,0,0
nervousness,1,0.000477662,0,0
automotive,1,0.000477662,0,0
accuse,1,0.000477662,0,0
sucesses,1,0.000477662,0,0
arrange,1,0.000477662,0,0
Chaplin,1,0.000477662,0,0
NonCombat,1,0.000477662,0,0
micropreemie,1,0.000477662,0,0
913,1,0.000477662,0,0
Turkey,1,0.000477662,0,0
Long,1,0.000477662,-0.05,0.4
reconciliation,1,0.000477662,0,0
assisted,1,0.000477662,0,0
parttine,1,0.000477662,0,0
malfunctioning,1,0.000477662,0,0
50th,1,0.000477662,0,0
nitpick,1,0.000477662,0,0
weightbecoming,1,0.000477662,0,0
Marriage,1,0.000477662,0,0
healing,1,0.000477662,0,0
irritating,1,0.000477662,-0.4,0.8
remark,1,0.000477662,0,0
talent,1,0.000477662,0,0
weekday,1,0.000477662,0,0
honor,1,0.000477662,0,0
Nick,1,0.000477662,0,0
lime,1,0.000477662,0,0
Ft,1,0.000477662,0,0
RoxyCodone,1,0.000477662,0,0
upcoming,1,0.000477662,0,0
trait,1,0.000477662,0,0
depressionmania,1,0.000477662,0,0
DFS,1,0.000477662,0,0
emigration,1,0.000477662,0,0
whatsoever,1,0.000477662,0,0
tease,1,0.000477662,0,0
reserved,1,0.000477662,0,0
3637,1,0.000477662,0,0
alcoholwine,1,0.000477662,0,0
mealtimes,1,0.000477662,0,0
therapymedication,1,0.000477662,0,0
noises,1,0.000477662,0,0
attachment,1,0.000477662,0,0
Authorities,1,0.000477662,0,0
fantasizing,1,0.000477662,0,0
Boarding,1,0.000477662,0,0
collegewhen,1,0.000477662,0,0
prostate,1,0.000477662,0,0
chasing,1,0.000477662,0,0
midJuly,1,0.000477662,0,0
trembling,1,0.000477662,0,0
furious,1,0.000477662,0,0
solos,1,0.000477662,0,0
Caney,1,0.000477662,0,0
charting,1,0.000477662,0,0
12Xmonth,1,0.000477662,0,0
revived,1,0.000477662,0,0
lb,1,0.000477662,0,0
41216,1,0.000477662,0,0
StacyBest,1,0.000477662,0,0
Loved,1,0.000477662,0.7,0.8
relationshiphe,1,0.000477662,0,0
runs,1,0.000477662,0,0
courtroom,1,0.000477662,0,0
Loves,1,0.000477662,0,0
bartending,1,0.000477662,0,0
ADDwhich,1,0.000477662,0,0
slipping,1,0.000477662,-0.1,0.1
6mo,1,0.000477662,0,0
burdened,1,0.000477662,0,0
fondle,1,0.000477662,0,0
defend,1,0.000477662,0,0
Talala,1,0.000477662,0,0
fondly,1,0.000477662,0,0
Wiccan,1,0.000477662,0,0
approached,1,0.000477662,0,0
UPDATE,1,0.000477662,0,0
2834,1,0.000477662,0,0
Buffalo,1,0.000477662,0,0
Though,1,0.000477662,0,0
retain,1,0.000477662,0,0
Folk,1,0.000477662,0,0
AL306,1,0.000477662,0,0
Perioddt,1,0.000477662,0,0
owning,1,0.000477662,0,0
monkey,1,0.000477662,-0.05,0
pots,1,0.000477662,0,0
sporadically,1,0.000477662,0,0
babys,1,0.000477662,0,0
jocks,1,0.000477662,0,0
Universal,1,0.000477662,0,0
Robbed,1,0.000477662,0,0
2129,1,0.000477662,0,0
Foster,1,0.000477662,0,0
plexiglass,1,0.000477662,0,0
lover,1,0.000477662,0,0
Paz,1,0.000477662,0,0
Machine,1,0.000477662,0,0
dementia,1,0.000477662,0,0
minimally,1,0.000477662,-0.1,0.6
4months,1,0.000477662,0,0
thingsfor,1,0.000477662,0,0
skillful,1,0.000477662,0,0
mix,1,0.000477662,0,0
eight,1,0.000477662,0,0
prisoner,1,0.000477662,0,0
Rural,1,0.000477662,0,0
overachiever,1,0.000477662,0,0
text,1,0.000477662,0,0
Castle,1,0.000477662,0,0
catalogue,1,0.000477662,0,0
Jacob,1,0.000477662,0,0
Mechanical,1,0.000477662,0,0
organ,1,0.000477662,0,0
fixes,1,0.000477662,0,0
1989She,1,0.000477662,0,0
cycles,1,0.000477662,0,0
Area,1,0.000477662,0,0
groggy,1,0.000477662,0,0
Truble,1,0.000477662,0,0
interview,1,0.000477662,0,0
clearing,1,0.000477662,0,0
laureate,1,0.000477662,0,0
boyfriendsons,1,0.000477662,0,0
progress,1,0.000477662,0,0
wk,1,0.000477662,0,0
2004June,1,0.000477662,0,0
deliver,1,0.000477662,0,0
optional,1,0.000477662,0,0
Concurrently,1,0.000477662,0,0
instant,1,0.000477662,0,0.666666667
attributed,1,0.000477662,0,0
agree,1,0.000477662,0,0
fulfilled,1,0.000477662,0,0
Design,1,0.000477662,0,0
swim,1,0.000477662,0,0
comment,1,0.000477662,0,0
vent,1,0.000477662,0,0
6xyear,1,0.000477662,0,0
5122000,1,0.000477662,0,0
tremendous,1,0.000477662,0.333333333,1
Meniscus,1,0.000477662,0,0
monthtypically,1,0.000477662,0,0
Thailand,1,0.000477662,0,0
anomaly,1,0.000477662,0,0
3yrs,1,0.000477662,0,0
partyinggetting,1,0.000477662,0,0
Male,1,0.000477662,0,0.1
Handcock,1,0.000477662,0,0
Nations,1,0.000477662,0,0
Jose,1,0.000477662,0,0
welcoming,1,0.000477662,0,0
Hot,1,0.000477662,0.25,0.85
Plexus,1,0.000477662,0,0
HighSchool,1,0.000477662,0,0
facet,1,0.000477662,0,0
SOB,1,0.000477662,0,0
Garden,1,0.000477662,0,0
Christi,1,0.000477662,0,0
3012016,1,0.000477662,0,0
MBA,1,0.000477662,0,0
defiant,1,0.000477662,0,0
fallopian,1,0.000477662,0,0
bookkeepersecretary,1,0.000477662,0,0
1102017,1,0.000477662,0,0
twelfth,1,0.000477662,0,0
takers,1,0.000477662,0,0
Neighbors,1,0.000477662,0,0
processingbusiness,1,0.000477662,0,0
Sprint,1,0.000477662,0,0
fetal,1,0.000477662,0,0
fixated,1,0.000477662,0,0
3Months,1,0.000477662,0,0
unchaperoned,1,0.000477662,0,0
older1,1,0.000477662,0,0
Fourth,1,0.000477662,0,0
passively,1,0.000477662,0,0
add,1,0.000477662,0,0
confide,1,0.000477662,0,0
literacy,1,0.000477662,0,0
Ebsteins,1,0.000477662,0,0
someones,1,0.000477662,0,0
Release,1,0.000477662,0,0
displaced,1,0.000477662,0,0
wheelchairbound,1,0.000477662,0,0
heel,1,0.000477662,0,0
comprehension,1,0.000477662,0,0
gustnado,1,0.000477662,0,0
happens,1,0.000477662,0,0
slight,1,0.000477662,-0.166666667,0.166666667
depressionSI,1,0.000477662,0,0
lessens,1,0.000477662,0,0
combative,1,0.000477662,0,0
host,1,0.000477662,0,0
snapped,1,0.000477662,0,0
panel,1,0.000477662,0,0
socket,1,0.000477662,0,0
Japan,1,0.000477662,0,0
4others,1,0.000477662,0,0
Salina,1,0.000477662,0,0
unwind,1,0.000477662,0,0
rushed,1,0.000477662,0,0
firefighter,1,0.000477662,0,0
Admits,1,0.000477662,0,0
introvert,1,0.000477662,0,0
Child,1,0.000477662,0,0
coke,1,0.000477662,0,0
onwards,1,0.000477662,0,0
halfnaked,1,0.000477662,0,0
11012003,1,0.000477662,0,0
sizzle,1,0.000477662,0,0
pit,1,0.000477662,0,0
ingestion,1,0.000477662,0,0
recentlytrouble,1,0.000477662,0,0
William,1,0.000477662,0,0
drugging,1,0.000477662,0,0
511982,1,0.000477662,0,0
511980,1,0.000477662,0,0
Busing,1,0.000477662,0,0
Costa,1,0.000477662,0,0
400lbs,1,0.000477662,0,0
Private,1,0.000477662,0,0.375
Sleep,1,0.000477662,0,0
stepsisters,1,0.000477662,0,0
facilities,1,0.000477662,0,0
6011988,1,0.000477662,0,0
hating,1,0.000477662,0,0
revoking,1,0.000477662,0,0
30min,1,0.000477662,0,0
risk,1,0.000477662,0,0
mothersubject,1,0.000477662,0,0
15yo,1,0.000477662,0,0
jack,1,0.000477662,0,0
harms,1,0.000477662,0,0
encounter,1,0.000477662,0,0
bestfriend,1,0.000477662,0,0
20102014,1,0.000477662,0,0
4wheelers,1,0.000477662,0,0
flexoril,1,0.000477662,0,0
infancy,1,0.000477662,0,0
Kawi,1,0.000477662,0,0
8082016,1,0.000477662,0,0
electricians,1,0.000477662,0,0
estimated,1,0.000477662,0,0
blue,1,0.000477662,0,0.1
poison,1,0.000477662,0,0
topswhite,1,0.000477662,0,0
injections,1,0.000477662,0,0
undressing,1,0.000477662,0,0
stared,1,0.000477662,0,0
asymmetry,1,0.000477662,0,0
friendher,1,0.000477662,0,0
4xs,1,0.000477662,0,0
Speedtwice,1,0.000477662,0,0
FOURTH,1,0.000477662,0,0
wassubject,1,0.000477662,0,0
bloomer,1,0.000477662,0,0
timespermonth,1,0.000477662,0,0
Book,1,0.000477662,0,0
Dester,1,0.000477662,0,0
distributing,1,0.000477662,0,0
Brintellix,1,0.000477662,0,0
sobered,1,0.000477662,0,0
25th,1,0.000477662,0,0
slaughtered,1,0.000477662,0,0
mL,1,0.000477662,0,0
befriended,1,0.000477662,0,0
certifications,1,0.000477662,0,0
freetime,1,0.000477662,0,0
robbing,1,0.000477662,0,0
must,1,0.000477662,0,0
tremendously,1,0.000477662,0.333333333,1
Crown,1,0.000477662,0,0
Specified,1,0.000477662,0,0
machinist,1,0.000477662,0,0
addictive,1,0.000477662,0,0.9
shook,1,0.000477662,0,0
scheduling,1,0.000477662,0,0
1051998,1,0.000477662,0,0
Deli,1,0.000477662,0,0
vegetarians,1,0.000477662,0,0
necessary,1,0.000477662,0,1
accusations,1,0.000477662,0,0
poker,1,0.000477662,0,0
Marian,1,0.000477662,0,0
arthritis,1,0.000477662,0,0
personalitys,1,0.000477662,0,0
Tough,1,0.000477662,-0.388888889,0.833333333
acknowledged,1,0.000477662,0,0
Japanese,1,0.000477662,0,0
35gXWeek,1,0.000477662,0,0
acknowledges,1,0.000477662,0,0
45year,1,0.000477662,0,0
sickly,1,0.000477662,-0.714285714,0.857142857
7day,1,0.000477662,0,0
digest,1,0.000477662,0,0
urination,1,0.000477662,0,0
NorcoLortabs,1,0.000477662,0,0
twothree,1,0.000477662,0,0
recommitted,1,0.000477662,0,0
notified,1,0.000477662,0,0
explode,1,0.000477662,0,0
filling,1,0.000477662,0,0
40s,1,0.000477662,0,0
40x,1,0.000477662,0,0
Advil,1,0.000477662,0,0
celebrating,1,0.000477662,0,0
Corpus,1,0.000477662,0,0
3months,1,0.000477662,0,0
Holy,1,0.000477662,0,0
god,1,0.000477662,0,0
motel,1,0.000477662,0,0
behavioralviolent,1,0.000477662,0,0
newly,1,0.000477662,0.136363636,0.454545455
Phentenol,1,0.000477662,0,0
32mg,1,0.000477662,0,0
Lamictal,1,0.000477662,0,0
dishwashing,1,0.000477662,0,0
Studies,1,0.000477662,0,0
fret,1,0.000477662,0,0
Supervisor,1,0.000477662,0,0
priorities,1,0.000477662,0,0
Embassy,1,0.000477662,0,0
soda,1,0.000477662,0,0
onto,1,0.000477662,0,0
Impact,1,0.000477662,0,0
Working,1,0.000477662,0,0
relations,1,0.000477662,0,0
scissors,1,0.000477662,0,0
bandaged,1,0.000477662,0,0
caloric,1,0.000477662,0,0
toy,1,0.000477662,0,0
tom,1,0.000477662,0,0
toe,1,0.000477662,0,0
consented,1,0.000477662,0,0
FMRI,1,0.000477662,0,0
incur,1,0.000477662,0,0
injected,1,0.000477662,0,0
artistic,1,0.000477662,0.333333333,1
colitis,1,0.000477662,0,0
zero,1,0.000477662,0,0
breakroom,1,0.000477662,0,0
fashion,1,0.000477662,0,0
Renda,1,0.000477662,0,0
eloping,1,0.000477662,0,0
rat,1,0.000477662,0,0
1968,1,0.000477662,0,0
1963,1,0.000477662,0,0
laughed,1,0.000477662,0.7,0.2
2mg4mg,1,0.000477662,0,0
Dairy,1,0.000477662,0,0
Natures,1,0.000477662,0,0
genital,1,0.000477662,0,0
metal,1,0.000477662,0,0
yank,1,0.000477662,0,0
2051998,1,0.000477662,0,0
musicals,1,0.000477662,0,0
onweekends,1,0.000477662,0,0
crossfit,1,0.000477662,0,0
schoolhad,1,0.000477662,0,0
Bic,1,0.000477662,0,0
Bad,1,0.000477662,-0.7,0.666666667
sociallypopular,1,0.000477662,0,0
hostility,1,0.000477662,0,0
blinking,1,0.000477662,0,0
scripts,1,0.000477662,0,0
undressed,1,0.000477662,0,0
Beliefs,1,0.000477662,0,0
overbearing,1,0.000477662,0,0
Moore,1,0.000477662,0,0
boring,1,0.000477662,-1,1
duck,1,0.000477662,0,0
antifreeze,1,0.000477662,0,0
disturbing,1,0.000477662,-0.5,0.8
Weighed,1,0.000477662,0,0
Hays,1,0.000477662,0,0
MTSAS,1,0.000477662,0,0
weak,1,0.000477662,-0.375,0.625
Carlton,1,0.000477662,0,0
cashiers,1,0.000477662,0,0
dabbled,1,0.000477662,0,0
adapting,1,0.000477662,0,0
Among,1,0.000477662,0,0
biologically,1,0.000477662,0,0
Computer,1,0.000477662,0,0
mildly,1,0.000477662,0.333333333,0.5
photographer,1,0.000477662,0,0
expense,1,0.000477662,0,0
900,1,0.000477662,0,0
relationship16,1,0.000477662,0,0
phenfen,1,0.000477662,0,0
conference,1,0.000477662,0,0
Literature,1,0.000477662,0,0
jobless,1,0.000477662,0,0
beef,1,0.000477662,0,0
cockroaches,1,0.000477662,0,0
beet,1,0.000477662,0,0
Parttime,1,0.000477662,0,0
craft,1,0.000477662,0,0
Secretary,1,0.000477662,0,0
70000,1,0.000477662,0,0
8241968,1,0.000477662,0,0
Marijauna,1,0.000477662,0,0
lesser,1,0.000477662,0,0.5
YMCA,1,0.000477662,0,0
Follow,1,0.000477662,0,0
friendbreaking,1,0.000477662,0,0
Interview,1,0.000477662,0,0
Lube,1,0.000477662,0,0
ramifications,1,0.000477662,0,0
weekendAges,1,0.000477662,0,0
pathology,1,0.000477662,0,0
interacts,1,0.000477662,0,0
James,1,0.000477662,0,0
harming,1,0.000477662,0,0
catholic,1,0.000477662,0,0.1
medicating,1,0.000477662,0,0
HPV,1,0.000477662,0,0
CREOKS,1,0.000477662,0,0
Obgyn,1,0.000477662,0,0
forceful,1,0.000477662,0,0
ocean,1,0.000477662,0,0
Whataburger,1,0.000477662,0,0
Winn,1,0.000477662,0,0
appease,1,0.000477662,0,0
transporting,1,0.000477662,0,0
monitored,1,0.000477662,0,0
Credits,1,0.000477662,0,0
bandy,1,0.000477662,0,0
58,1,0.000477662,0,0
Affiliation,1,0.000477662,0,0
whomever,1,0.000477662,0,0
Again,1,0.000477662,0,0
HX,1,0.000477662,0,0
hunt,1,0.000477662,0,0
frustrations,1,0.000477662,0,0
Amaco,1,0.000477662,0,0
Woodlawn,1,0.000477662,0,0
indirect,1,0.000477662,0,0
doorstep,1,0.000477662,0,0
Experienced,1,0.000477662,0.8,0.9
Cuba,1,0.000477662,0,0
establish,1,0.000477662,0,0
icy,1,0.000477662,-0.1,0.1
intolerant,1,0.000477662,0,0
Accepted,1,0.000477662,0,0
9192016,1,0.000477662,0,0
disappeared,1,0.000477662,0,0
corp,1,0.000477662,0,0
plug,1,0.000477662,0,0
Fair,1,0.000477662,0.7,0.9
intentions,1,0.000477662,0,0
CrisisCare,1,0.000477662,0,0
choke,1,0.000477662,0,0
Best,1,0.000477662,1,0.3
presence,1,0.000477662,0,0
bath,1,0.000477662,0,0
accomplishments,1,0.000477662,0,0
anorexic,1,0.000477662,0,0
rehabs,1,0.000477662,0,0
Eldorado,1,0.000477662,0,0
sneezing,1,0.000477662,0,0
unfocused,1,0.000477662,-0.4,0.8
purposely,1,0.000477662,0,0
Congregation,1,0.000477662,0,0
